facility_id,state_id,lga_id,name,facility_type,address1,address2,phone1,phone2,email,pad_hospital_num,day_dqa,active,processing,national_id,datim_id
1635,9,180,cr Ranch Primary Health Centre,Rural,"","","","","",1,12,1,0,,KFaRQtFsrVo
1636,9,180,cr Sankwala Primary Health Centre,Rural,"","","","","",1,12,1,0,,UhSQ8iF7sb4
1637,9,180,cr Shikpeche Health Centre,Rural,"","","","","",1,12,1,0,,n9JgmD5IqLA
1638,9,180,cr Utanga Primary Health Centre,Rural,"","","","","",1,12,1,0,,bn8AqR2ZS85
1639,9,180,cr Utuhu Health Centre,Rural,"","","","","",1,12,1,0,,EAgOep3QMtg
1640,9,181,cr Ababene Model Primary Health Centre,Rural,"","","","","",1,12,1,0,,GWXU2sFJ1bp
1641,9,181,cr Akpantre Health Post,Rural,"","","","","",1,12,1,0,,cqNJ5fxS1OV
1643,9,181,cr Apiapumtet Health Centre,Rural,"","","","","",1,12,1,0,,GeJa1Yjo94o
1644,9,181,cr Arobom Health Post,Rural,"","","","","",1,12,1,0,,BXqKmLRWrbw
2928,9,170,GH Akamkpa,Public,"","","","","",1,14,1,0,,
1645,9,181,cr Centre Point Clinic,Rural,"","","","","",1,12,1,0,,FtA31jcvVdP
1646,9,181,cr Dr. Eyamba Memorial Clinic,Urban,"","","","","",1,12,1,0,,JdfAgQ9Lq6h
1647,9,181,cr Edondon Health Post,Rural,"","","","","",1,12,1,0,,nz0B6YmzRD4
1649,9,181,cr Ijoda Health Post,Rural,"","","","","",1,12,1,0,,DmGFzjMF01A
1650,9,181,cr Isaba Primary Health Centre,Rural,"","","","","",1,12,1,0,,NUgIArUQVjU
1651,9,181,cr Isobo Otaka Health Centre,Rural,"","","","","",1,12,1,0,,ttV99Q3M87P
1652,9,181,cr Iyamitet Health Post,Rural,"","","","","",1,12,1,0,,y9IkZH5XBsB
1653,9,181,cr Iyamoyong Health Centre,Rural,"","","","","",1,12,1,0,,bMO52AOIUR5
1654,9,181,cr Junction Health Centre,Rural,"","","","","",1,12,1,0,,C24YWO8vqXj
1655,9,181,cr Mbembe Presbyterian Tuberculosis and Leprosy Hospital,Rural,"","","","","",1,12,1,0,,Pm3XNF0oB6g
1656,9,181,cr Obubem Health Post,Rural,"","","","","",1,12,1,0,,olLRclLWJcy
1658,9,181,cr Ofat Primary Health Centre,Rural,"","","","","",1,12,1,0,,EHM48ONgU2h
1659,9,181,cr Ofatura Primary Health Centre,Rural,"","","","","",1,12,1,0,,iBMlMfO4IRS
1660,9,181,cr Ofia-Oji Health Centre,Rural,"","","","","",1,12,1,0,,YAZJltWhJya
1661,9,181,cr Ofodua Health Centre,Rural,"","","","","",1,12,1,0,,naf1O7YJVyi
1662,9,181,cr Ofumbongha Health Centre,Rural,"","","","","",1,12,1,0,,VsmiZXQGdGS
1663,9,181,cr Ogada Bubra Urban Health Post,Rural,"","","","","",1,12,1,0,,qiOVC1YNOw8
1665,9,181,cr Ohana Yami Health Post,Rural,"","","","","",1,12,1,0,,nMvhdFNjCk5
1666,9,181,cr ohenna -edda Health Centre,Rural,"","","","","",1,12,1,0,,nThbY7i4qIz
1667,9,181,cr Okokori Health Post,Rural,"","","","","",1,12,1,0,,KAdzyNxASXB
1668,9,181,cr Okumuruktet Ijam Health Post,Rural,"","","","","",1,12,1,0,,pGbxmhYmZex
1669,9,181,cr Onyadama Health Post,Rural,"","","","","",1,12,1,0,,o7Y56MyOoTJ
1670,9,181,cr Onyen Okpon Health Post,Rural,"","","","","",1,12,1,0,,nCuMGdsa6Gj
1671,9,181,cr Ovukwa Health Post,Rural,"","","","","",1,12,1,0,,QVDazlbII7p
1672,9,181,cr Owakande Health Centre,Rural,"","","","","",1,12,1,0,,dN20sGdQX8g
1673,9,182,cr Alege Health Centre,Rural,"","","","","",1,12,1,0,,jdDaSNaw6kX
1674,9,182,cr Araru Health Post,Rural,"","","","","",1,12,1,0,,C90LK0HXAE4
1675,9,182,cr Bebuabie Health Centre,Rural,"","","","","",1,12,1,0,,LTcjM138e8w
1676,9,182,cr Bedia Health Post,Rural,"","","","","",1,12,1,0,,qffHaO2c8EL
1678,9,182,cr Betukwel Health Centre,Rural,"","","","","",1,12,1,0,,xW6VjYYx6SA
1679,9,182,cr Erimpang Health Post,Rural,"","","","","",1,12,1,0,,ApAVOzCLVvW
1681,9,182,cr Ibong Health Centre,Rural,"","","","","",1,12,1,0,,eHC2gufaW48
1682,9,182,cr Ikwomiku Health Centre,Rural,"","","","","",1,12,1,0,,AImzWV1AbWi
1683,9,182,cr Kagbong Health Post,Rural,"","","","","",1,12,1,0,,dOXzJcelRdx
1684,9,182,cr Kubong Bette Health Centre,Rural,"","","","","",1,12,1,0,,E1etDFZQ1du
1685,9,182,cr Kukem-Kuyia Health Post,Rural,"","","","","",1,12,1,0,,bSSSPyLgSPh
1688,9,182,cr Ofambe Health Post,Rural,"","","","","",1,12,1,0,,ShS8H5t1bhs
1690,9,182,cr Okiro Health Post,Rural,"","","","","",1,12,1,0,,SxlbauOM9Ob
1691,9,182,cr Okodem Health Post,Rural,"","","","","",1,12,1,0,,OFJXnDLZ7xx
1692,9,182,cr Okorshie Health Post,Rural,"","","","","",1,12,1,0,,et6IjrdmnEm
1693,9,182,cr Okwel-obudu Health Post,Rural,"","","","","",1,12,1,0,,yFpoXtx9kVx
1694,9,182,cr Okwerikang Health Post,Rural,"","","","","",1,12,1,0,,YFmKtep6S4X
1695,9,182,cr Okworotung Health Post,Rural,"","","","","",1,12,1,0,,gYfcjNssTgE
1697,9,182,cr Ukpada Health Post,Rural,"","","","","",1,12,1,0,,OO9B1xHPW5w
1698,9,182,cr Ukpe Health Post,Rural,"","","","","",1,12,1,0,,U7OTpQ9XimK
1699,9,182,cr Ukwortung Health Post,Rural,"","","","","",1,12,1,0,,HtO0eyppBGG
1700,9,182,cr Ukwutia Model Primary Health Centre,Rural,"","","","","",1,12,1,0,,xlZU8X2RdII
1701,9,182,cr Utugwang Maternal and Child Health,Rural,"","","","","",1,12,1,0,,K2DpikfXvbI
1702,9,182,cr Utugwang Model Primary Health Centre,Rural,"","","","","",1,12,1,0,,d2N8dVySluq
1703,9,182,cr Uwhobikpan Health Post,Rural,"","","","","",1,12,1,0,,Zwq4kZjglCD
1704,9,183,cr Adiabo Health Centre,Rural,"","","","","",1,12,1,0,,f9MEhzKtfft
1705,9,183,cr Adiabo Okurikang Health Centre,Rural,"","","","","",1,12,1,0,,s5ns2gYgLD0
1706,9,183,cr Akpap Okoyong Primary Health Centre,Rural,"","","","","",1,12,1,0,,Wp3khGWDT4b
1707,9,183,cr Asang Eniong Health Post,Rural,"","","","","",1,12,1,0,,eVWjXVEfu4u
1708,9,183,cr Atan Eki Primary Health Centre,Rural,"","","","","",1,12,1,0,,GBNkQYlzqUN
1709,9,183,cr Atan-Onoyom Primary Health Centre,Rural,"","","","","",1,12,1,0,,pHGzTwq4FBM
1710,9,183,cr Creek Town Primary Health Centre,Rural,"","","","","",1,12,1,0,,JtrlftSUGRI
1711,9,183,cr Ekpene Eki Health Post,Rural,"","","","","",1,12,1,0,,AZmriFeYCPq
1712,9,183,cr Ibonda Health Post,Rural,"","","","","",1,12,1,0,,HkoZry7poY1
1713,9,183,cr Ikoneto Health Centre,Rural,"","","","","",1,12,1,0,,xxs0k4q5QlA
1715,9,183,cr Ikot Efiok Ekpenyong Health Centre,Rural,"","","","","",1,12,1,0,,gyscTF8eUNz
1718,9,183,cr Ndonwong Health Centre,Rural,"","","","","",1,12,1,0,,JO6aHVk2iCC
1719,9,183,cr Obio Usiere Health Centre,Rural,"","","","","",1,12,1,0,,VoAd1gMlIpt
1720,9,183,cr Odukpani Primary Health Centre,Rural,"","","","","",1,12,1,0,,RtZSdfp9Ypq
1721,9,183,cr Okoyongusang-Abasi Health Post,Rural,"","","","","",1,12,1,0,,UXvWuN0oUrs
1722,9,183,cr Okurikang Health Centre,Rural,"","","","","",1,12,1,0,,AGDBGZf5bYP
1723,9,183,cr Ubamat Health Post,Rural,"","","","","",1,12,1,0,,fudFdGixBrd
1725,9,183,cr Ukwa-Ibom Primary Health Centre,Rural,"","","","","",1,12,1,0,,v7u98oJ9tka
1726,9,183,cr Urua Uyo Health Centre,Rural,"","","","","",1,12,1,0,,NJB16CTidA6
1727,9,183,cr Usung Esuk Primary Health Centre,Rural,"","","","","",1,12,1,0,,nr1xMNnhTSs
1728,9,184,cr Adagom Health Post,Rural,"","","","","",1,12,1,0,,aMRKmbxLdgQ
1729,9,184,cr Alladim Health Centre,Rural,"","","","","",1,12,1,0,,PQxwQmD9O7s
1730,9,184,cr Aragbam Primary Health Centre,Rural,"","","","","",1,12,1,0,,tVqpCovcQs6
1731,9,184,cr Bansan Primary Health Centre,Rural,"","","","","",1,12,1,0,,uenb3ZdSJLd
1732,9,184,cr Bansara Primary Health Centre,Rural,"","","","","",1,12,1,0,,uShdAaN8kae
1733,9,184,cr Edide Health Centre,Rural,"","","","","",1,12,1,0,,kS2a8WdER2O
1735,9,184,cr Egoja Health Post,Rural,"","","","","",1,12,1,0,,bUbYucmJlL6
1736,9,184,cr Ekuaro Health Post,Rural,"","","","","",1,12,1,0,,bBotY5arqE1
1737,9,184,cr Ekumtak Primary Health Centre,Urban,"","","","","",1,12,1,0,,QsG1rJCzZ3y
1738,9,184,cr Esham Health Centre,Rural,"","","","","",1,12,1,0,,wYRXN5Bqmzt
1740,9,184,cr Igodor Primary Health Centre,Rural,"","","","","",1,12,1,0,,m56U2elvZJJ
1741,9,184,cr Ikandagha Health Centre,Rural,"","","","","",1,12,1,0,,cjnFyZ7lhHB
1742,9,184,cr Irede-Ibil Primary Health Centre,Urban,"","","","","",1,12,1,0,,Ki4AgnSgnAe
1743,9,184,cr Ishibori Health Post,Rural,"","","","","",1,12,1,0,,vlKW4jkRczW
1744,9,184,cr Mbagidi Health Post,Rural,"","","","","",1,12,1,0,,RxCUjDZdt4Z
1745,9,184,cr Mfom 1 Community Health Centre,Rural,"","","","","",1,12,1,0,,TzBpNBP0pIz
1746,9,184,cr Mfom 2 Community Health Centre,Rural,"","","","","",1,12,1,0,,LrChswjAeSr
1747,9,184,cr Ndok Health Post,Rural,"","","","","",1,12,1,0,,RmCNDOUSjhr
1748,9,184,cr Nkim Health Post (Mbube East 1),Rural,"","","","","",1,12,1,0,,vz2zPeNXNbV
1749,9,184,cr Nwang Primary Health Centre,Rural,"","","","","",1,12,1,0,,zg0aMa5Geyf
1750,9,184,cr Odaje Health Centre,Urban,"","","","","",1,12,1,0,,fX6pxivGFmA
1751,9,184,cr Ogberia-Ogang Health Centre,Rural,"","","","","",1,12,1,0,,TIbErTLyQMQ
1754,9,184,cr Ogoja Maternal and Child Health Clinic,Urban,"","","","","",1,12,1,0,,MlETumbMBzw
1756,9,184,cr Ogoja Tuberculosis and Leprosy Hospital,Urban,"","","","","",1,12,1,0,,YCn1naMysPh
1757,9,184,cr Ojirim Health Centre,Rural,"","","","","",1,12,1,0,,ZKIHzKI36y7
1758,9,184,cr Ukpagada Health Post,Rural,"","","","","",1,12,1,0,,EzatThBgzBr
1759,9,184,cr Ukpe Primary Health Centre,Rural,"","","","","",1,12,1,0,,MQhc1mJqGVA
1760,9,185,cr Afrekpe Health Post,Rural,"","","","","",1,12,1,0,,smMr3mXWnHv
1761,9,185,cr Agoi Ekpo Primary Health Centre,Rural,"","","","","",1,12,1,0,,HpgINTAmdlv
1762,9,185,cr Agoi-Ibani Primary Health Centre,Rural,"","","","","",1,12,1,0,,kx5kmYRM6Uv
1763,9,185,cr Ajere Beach Health Post,Rural,"","","","","",1,12,1,0,,TNT9DaeYj4K
1764,9,185,cr Ajere Primary Health Centre,Rural,"","","","","",1,12,1,0,,U3V5d11gB6T
1765,9,185,cr Akugom Health Post,Rural,"","","","","",1,12,1,0,,bfq4XlIHrEV
1768,9,185,cr Assiga Health Post,Rural,"","","","","",1,12,1,0,,pnh5sknsueJ
1769,9,185,cr Assiga Primary Health Centre,Rural,"","","","","",1,12,1,0,,SAxUcoNlBow
1770,9,185,cr Biko Biko Health Post,Rural,"","","","","",1,12,1,0,,JNOPQ7QKM7i
1771,9,185,cr Danex Medical Centre,Rural,"","","","","",1,12,1,0,,azIaY4Whnuy
1772,9,185,cr Egozi Clinic,Rural,"","","","","",1,12,1,0,,qJFckbVYZfJ
1773,9,185,cr Ekom-Agoi Health Post,Rural,"","","","","",1,12,1,0,,Oy9WXEFQ7K1
1775,9,185,cr Ekori-Beach Health Post,Rural,"","","","","",1,12,1,0,,P01gU8G57nh
1774,9,185,cr Ekori Primary Health Centre,Rural,"","","","","",1,12,1,0,,ubZ5YTbkmOq
1776,9,185,cr Epenti Primary Health Centre,Rural,"","","","","",1,12,1,0,,j7dKaN3VeSp
1777,9,185,cr Fame Clinic,Rural,"","","","","",1,12,1,0,,SRd2vQjMq5F
1778,9,185,cr Idomi Primary Health Centre,Rural,"","","","","",1,12,1,0,,ZgbN7RsorHw
1779,9,185,cr Ijiman Health Post (Yakurr),Rural,"","","","","",1,12,1,0,,Up5rtKONpoB
1780,9,185,cr Ijiman Primary Health Centre,Rural,"","","","","",1,12,1,0,,Ty4IIadOfL7
1781,9,185,cr Ikpakapit Health Post,Rural,"","","","","",1,12,1,0,,ZzGMphGIG6s
1783,9,185,cr Inyima Primary Health Centre,Rural,"","","","","",1,12,1,0,,Y0raXD2xBda
1784,9,185,cr Ketabebe Health Post,Rural,"","","","","",1,12,1,0,,G84buew86nG
1785,9,185,cr Mkpani Primary Health Centre,Rural,"","","","","",1,12,1,0,,eRLk4AyCcKA
1786,9,185,cr Nko Primary Health Centre,Rural,"","","","","",1,12,1,0,,qj2DYHDV7lM
1788,9,185,cr Ntankpo Primary Health Centre,Rural,"","","","","",1,12,1,0,,CPjID3fvj3h
1787,9,185,cr Ntan Primary Health Centre,Urban,"","","","","",1,12,1,0,,uaNhhrTkhxo
1790,9,185,cr Okomasi Primary Health Centre,Rural,"","","","","",1,12,1,0,,tkxBEITvKd2
1789,9,185,cr Okom Health Post,Urban,"","","","","",1,12,1,0,,svQELLMlUBc
1791,9,185,cr Ubi Medical Consult,Rural,"","","","","",1,12,1,0,,JxM3T31lm3x
1793,9,185,cr Ugep Primary Health Centre,Rural,"","","","","",1,12,1,0,,dOdxYnUIfjx
1794,9,185,cr Usene Health Post,Rural,"","","","","",1,12,1,0,,metfxRXsXNo
1795,9,186,cr Abada & Achuara Health Post,Rural,"","","","","",1,12,1,0,,LsBVyV4wlSc
1796,9,186,cr Adeni Health Post,Rural,"","","","","",1,12,1,0,,QsPDjGDfaiC
1797,9,186,cr Akreha Health Post,Rural,"","","","","",1,12,1,0,,RpHp6PfwwK6
1798,9,186,cr Allu Health Centre,Rural,"","","","","",1,12,1,0,,V7WKCry1sBg
1799,9,186,cr Anyugbe Igede Primary Health Centre,Rural,"","","","","",1,12,1,0,,nAYnOXuR6f7
1802,9,186,cr Ekprinyi Health Post,Rural,"","","","","",1,12,1,0,,l6B6crVhW6y
1803,9,186,cr Gabu Primary Health Centre,Rural,"","","","","",1,12,1,0,,wA3NYNmKlUM
1805,9,186,cr Igbekurikor Health Post,Rural,"","","","","",1,12,1,0,,VTSQX0iW5ej
1806,9,186,cr Ijama Health Post,Rural,"","","","","",1,12,1,0,,iQ1NeCx5XTK
1807,9,186,cr Ijiegu Health Centre,Rural,"","","","","",1,12,1,0,,S4Twn3gQVhR
1808,9,186,cr Ijiegu Yache Health Post,Rural,"","","","","",1,12,1,0,,aVw6ONM3tAJ
1809,9,186,cr Ijiraga Health Centre,Rural,"","","","","",1,12,1,0,,auNSZcKopk1
1810,9,186,cr Ijiraga Health Post,Rural,"","","","","",1,12,1,0,,T9f5jxH08Q9
1811,9,186,cr Imaje & Ekpriyi Community Health Centre,Rural,"","","","","",1,12,1,0,,ydJENtyNZoR
1813,9,186,cr Itate Health Post,Rural,"","","","","",1,12,1,0,,hXgVaxqAipq
1814,9,186,cr Mfuma Health Centre,Rural,"","","","","",1,12,1,0,,OCV93IlettM
1815,9,186,cr Ntrigon Health Centre,Rural,"","","","","",1,12,1,0,,XKW8ici8Ao8
1816,9,186,cr Obat Ogoromm Health Centre,Rural,"","","","","",1,12,1,0,,RFlhKLtJDwl
1818,9,186,cr Olachor Health Post,Rural,"","","","","",1,12,1,0,,mCeaOO69ICa
1819,9,186,cr Ooh Primary Health Centre,Rural,"","","","","",1,12,1,0,,wTDuoP5zOKt
1820,9,186,cr Uchu Health Post,Rural,"","","","","",1,12,1,0,,zrFHD9hc88m
1821,9,186,cr Ugaga Health Centre,Rural,"","","","","",1,12,1,0,,aFLR9wIPzdX
1822,9,186,cr Wanekpe Health Centre,Rural,"","","","","",1,12,1,0,,EdqFO67GoZw
1823,9,186,cr Wanihem Health Centre,Rural,"","","","","",1,12,1,0,,g3sFSQA4zPy
1825,9,186,cr Wanogana Health Centre,Rural,"","","","","",1,12,1,0,,UAzvMdiqQT1
1827,9,186,cr Woda Health Post,Rural,"","","","","",1,12,1,0,,oNlyMHdTIvi
1828,9,186,cr Woleche Utukpo Health Post,Rural,"","","","","",1,12,1,0,,cQ6DJQ5kxBY
1830,9,186,cr Wonye Primary Health Centre,Rural,"","","","","",1,12,1,0,,JGRick60b4H
1832,12,225,ed Dangbala Primary Health Centre,Rural,"","","","","",1,12,1,0,,eSYnRRCuiXf
1833,12,225,ed Enwan Primary Health Centre,Rural,"","","","","",1,12,1,0,,Vpzl8GNBHdP
1835,12,225,ed Ibillo Primary Health Centre,Urban,"","","","","",1,12,1,0,,C6OSIz2I7FG
1837,12,225,ed Igarra Primary Health Centre,Urban,"","","","","",1,12,1,0,,j5ybSi0s61g
1838,12,225,ed Imoga Primary Health Centre,Rural,"","","","","",1,12,1,0,,ZDyhGRUZJs7
1839,12,225,ed Lampese Primary Health Centre,Rural,"","","","","",1,12,1,0,,rKPxZd5vubf
1840,12,225,ed Ososo (Yola) Primary Health Centre,Rural,"","","","","",1,12,1,0,,dTRdHxsuif7
1841,12,225,ed Sasaro Primary Health Centre,Rural,"","","","","",1,12,1,0,,gUuytjIhnIJ
1844,12,227,ed Atuagbo Primary Health Centre,Rural,"","","","","",1,12,1,0,,tBca8GywSHY
1845,12,227,ed Eidenu Primary Health Centre,Rural,"","","","","",1,12,1,0,,E3Hg9Pq7uJI
1846,12,227,ed Ewu Primary Health Centre,Rural,"","","","","",1,12,1,0,,ZCIGam7koqE
1847,12,227,ed Ibore Primary Health Centre,Rural,"","","","","",1,12,1,0,,Zxj9RY1reXs
1848,12,227,ed Irrua Primary Health Centre,Urban,"","","","","",1,12,1,0,,fn3dliG9odx
1850,12,227,ed Ugbegun Primary Health Centre,Rural,"","","","","",1,12,1,0,,KA0UC9wlBcB
1851,12,228,ed Arue Primary Health Centre,Rural,"","","","","",1,12,1,0,,H7wpRoMJ9j7
1852,12,228,ed Efandion Primary Health Care,Rural,"","","","","",1,12,1,0,,F7V3rlWYMid
1853,12,228,ed Egbele Primary Health Centre,Urban,"","","","","",1,12,1,0,,UgCLjVCL4NS
1854,12,228,ed Ewoyi Primary Health Centre,Rural,"","","","","",1,12,1,0,,gIOfyJqp4u0
1855,12,228,ed Obeidu Primary Health Centre,Rural,"","","","","",1,12,1,0,,sKUqWqOTsQZ
1856,12,228,ed Obiyon Primary Health Centre,Rural,"","","","","",1,12,1,0,,WDIDG7otLLD
1860,12,229,ed Ewohimi Primary Health Centre,Rural,"","","","","",1,12,1,0,,gXjTEfRSZrV
1861,12,229,ed Ubiaja Primary Health Centre,Rural,"","","","","",1,12,1,0,,L9U5WzfuAxS
1864,12,231,ed Anegbette Primary Health Centre,Rural,"","","","","",1,12,1,0,,VKDeTxZBq7j
1865,12,231,ed Azukhala Primary Health Centre,Rural,"","","","","",1,12,1,0,,CEu5HFFyy0T
1866,12,231,ed Fugar Primary Health Centre,Urban,"","","","","",1,12,1,0,,LK6uo0TQbEm
1867,12,231,ed Ogbona Primary Health Centre,Rural,"","","","","",1,12,1,0,,XFC8Jqf7jZZ
1868,12,231,ed Osomegbe Primary Health Centre,Rural,"","","","","",1,12,1,0,,PHpE108m2OA
1869,12,231,ed Udaba Primary Health Centre,Rural,"","","","","",1,12,1,0,,eWl5CU7vMGy
1870,12,231,ed Ugbekpe Primary Health Centre,Rural,"","","","","",1,12,1,0,,wRTNojqn9FK
1872,12,232,ed Imiebga Primary Health Centre,Rural,"","","","","",1,12,1,0,,IPGg2CjkAVf
1874,12,233,ed Agbede General Hospital,Rural,"","","","","",1,12,1,0,,LNt6AFHC5Xb
1876,12,233,ed Notre Dame Hospital,Urban,"","","","","",1,12,1,0,,bSGThj4mGr5
1879,12,234,ed Igueben General Hospital,Urban,"","","","","",1,12,1,0,,QC25nMxqfoX
1900,12,236,ed Ute Oheze Primary Health Care Centre,Rural,"","","","","",1,12,1,0,,MFHi4newPdw
1882,12,237,ed Ekae Primary Health Centre,Rural,"","","","","",1,12,1,0,,DB11uGsPV1F
1883,12,237,ed Emwinyomwan Primary Health Centre,Rural,"","","","","",1,12,1,0,,QIKOCW7vpMf
1884,12,237,ed Evbuodia Primary Health Centre,Rural,"","","","","",1,12,1,0,,HTQqCWj2rj9
1886,12,237,ed Ikpema Primary Health Centre,Urban,"","","","","",1,12,1,0,,eFysOe2QPtZ
1888,12,237,ed New Benin Primary Health Centre,Urban,"","","","","",1,12,1,0,,B6Rxh4m259l
1889,12,237,ed Oredo Primary Health Centre,Urban,"","","","","",1,12,1,0,,TrZqvC2O0jp
1893,12,236,ed Evbokabua Primary Health Centre,Rural,"","","","","",1,12,1,0,,eeMbwN1cz5G
1894,12,236,ed Igbanke General Hospital,Urban,"","","","","",1,12,1,0,,xyIqfumSynu
1895,12,236,ed Igbanke Primary Health Centre,Urban,"","","","","",1,12,1,0,,UQXTGEqm7HD
1898,12,236,ed Ugo Primary Health Centre,Rural,"","","","","",1,12,1,0,,tAboOu8aKOG
1899,12,236,ed Urhorugbe Primary Health Centre,Rural,"","","","","",1,12,1,0,,SD47XZX5bPp
1902,12,239,ed Okha Primary Health Centre,Rural,"","","","","",1,12,1,0,,shf8m1YZ3sW
1904,12,239,ed Ugbogui Primary Health Centre,Rural,"","","","","",1,12,1,0,,mToNHCkGWf6
1906,12,240,ed Afuze General Hospital,Urban,"","","","","",1,12,1,0,,diQgYf8Jw7o
1908,12,240,ed Oluma Primary Health Centre,Rural,"","","","","",1,12,1,0,,hbZNjtmRqZU
1909,12,240,ed Uokha Primary Health Centre,Rural,"","","","","",1,12,1,0,,zMceXP5ybJD
1910,12,240,ed Warrake-Iyakhara Primary Health Centre,Rural,"","","","","",1,12,1,0,,l1cF0bdLrf2
1912,12,241,ed Uzebba Primary Health Centre,Rural,"","","","","",1,12,1,0,,PE4DlMfs4go
1913,12,242,ed Ehor Primary Health Centre,Rural,"","","","","",1,12,1,0,,V3SqSYws6l5
1919,18,323,jg Kawo Basic Health Centre,Rural,"","","","","",1,12,1,0,,ypraZ9FdXyU
1920,18,323,jg Sudunmina Primary Health Centre,Rural,"","","","","",1,12,1,0,,ZTxlqckCNSW
1921,18,323,jg Unguwar Ya Primary Health Centre,Rural,"","","","","",1,12,1,0,,ypBCA3KSLuB
1922,18,323,jg Yalwan Damai Primary Health Centre,Rural,"","","","","",1,12,1,0,,JUUJpXaSHo2
1923,18,324,jg Sagu Primary Health Centre,Rural,"","","","","",1,12,1,0,,eSYtuXc4bwT
1935,18,333,jg Aujara Primary Health Centre,Rural,"","","","","",1,12,1,0,,WZ92fQ6aExb
1936,18,333,jg Harbo Basic Health Centre,Rural,"","","","","",1,12,1,0,,DyLxY6wwgn5
1938,18,333,jg Kanwa Primary Health Centre,Rural,"","","","","",1,12,1,0,,LxFCysbFL8c
1939,18,334,jg Bulangu Cottage Hospital,Rural,"","","","","",1,12,1,0,,sa9ysfEn5wm
1941,18,334,jg Sarawa Primary Health Centre,Rural,"","","","","",1,12,1,0,,zWplMOVh6eg
1943,18,337,jg Katanga Primary Health Centre,Rural,"","","","","",1,12,1,0,,Gn2fEgGRz60
1944,18,337,jg Kiyawa Primary Health Centre,Rural,"","","","","",1,12,1,0,,bJyZly2T7ZA
1950,18,346,jg Karkarna Primary Health Centre,Rural,"","","","","",1,12,1,0,,YMVmzWCC5dP
2833,19,356,kd Giwa Hospital,Private,,,,,,1,14,1,0,,CNC3g3UBscn
1952,20,370,kn Chula Health Post,Rural,"","","","","",1,12,1,0,,dxR2XWf5QfT
1953,20,370,kn Dun-Dun Health Post,Rural,"","","","","",1,12,1,0,,iDV6zRMfCjV
1954,20,370,kn Guduba Dispensary,Rural,"","","","","",1,12,1,0,,KvDFSHU10Nb
1955,20,370,kn Kara Dagaji Health Post,Rural,"","","","","",1,12,1,0,,qDMD5xFVtjK
1956,20,370,kn Kara Makama Primary Health Centre,Rural,"","","","","",1,12,1,0,,Tm4VRpNHsuZ
1957,20,370,kn Makarya Health Post,Rural,"","","","","",1,12,1,0,,qBUukGP9xZM
1958,20,370,kn Toranke Primary Health Centre,Rural,"","","","","",1,12,1,0,,pAvyvKmleow
1960,20,372,kn Daganda Primary Health Centre,Rural,"","","","","",1,12,1,0,,lVC9XVbLya5
1961,20,372,kn Gadanya Primary Health Centre,Rural,"","","","","",1,12,1,0,,gILLwxWR21T
1962,20,372,kn Gogori Primary Health Centre,Rural,"","","","","",1,12,1,0,,QQBNsoh9HYc
1963,20,372,kn Kiyawa Primary Health Centre,Rural,"","","","","",1,12,1,0,,FSefdajn2kW
1964,20,372,kn Rimin Dako Health Clinic,Rural,"","","","","",1,12,1,0,,CXsh4PvMbv3
1965,20,372,kn Romo Health Clinic,Rural,"","","","","",1,12,1,0,,dnaqIkZWVhW
1967,20,372,kn Ungwar Kwari Health Clinic,Rural,"","","","","",1,12,1,0,,EetrWNvlTDq
1968,20,372,kn Wuro-Bagga Primary Health Centre,Rural,"","","","","",1,12,1,0,,yIujqyppHCV
1969,20,375,kn Bono Health Post,Rural,"","","","","",1,12,1,0,,cKMp5higAzw
1970,20,375,kn Bunkure Primary Health Centre,Rural,"","","","","",1,12,1,0,,LQxLL7xXo7s
1971,20,375,kn Gafan Health Centre,Rural,"","","","","",1,12,1,0,,pLquxD5D4Rb
1972,20,375,kn Gurjiya Model Primary Health Centre,Rural,"","","","","",1,12,1,0,,EgHc9LKE3Qi
1973,20,375,kn Gwamma Health Centre,Rural,"","","","","",1,12,1,0,,svSxh2Zw8jP
1974,20,375,kn Gwaneri Health Centre,Rural,"","","","","",1,12,1,0,,PAFdZPW9lyH
1975,20,375,kn Jaroji Health Post,Rural,"","","","","",1,12,1,0,,yDCrNpmLy4l
1976,20,375,kn Kumurya Primary Health Centre,Rural,"","","","","",1,12,1,0,,NrKKTHNfvHt
1977,20,375,kn Shiye Health Centre,Rural,"","","","","",1,12,1,0,,Wkt5qwkerhh
3001,26,535,ERCC Alushi,Public,"","","","","",1,14,1,0,,
1978,20,375,kn Tsanbaki Health Centre,Rural,"","","","","",1,12,1,0,,imLB14dttS3
1979,20,377,kn Ajumawa Health Post,Rural,"","","","","",1,12,1,0,,UdgoWq1gbrT
1981,20,377,kn Fagwalawa Cottage Hospital,Rural,"","","","","",1,12,1,0,,uEnEpFeaweL
1982,20,377,kn Gwanda Primary Health Centre,Rural,"","","","","",1,12,1,0,,whu52CRCgsX
1983,20,377,kn Gwaron Maje Health Centre,Rural,"","","","","",1,12,1,0,,ZGdRWQ2P7j4
1985,20,377,kn Massalanchi Health Centre,Rural,"","","","","",1,12,1,0,,NSonxNMrp9i
1986,20,377,kn San-San Primary Health Centre,Rural,"","","","","",1,12,1,0,,glFgYg2aV8b
1987,20,377,kn Shiddar Health Post,Rural,"","","","","",1,12,1,0,,VfBjjBNRqLz
